tt0871390	nm0001787	2	actor	\N	{"Jeffrey Pyne"}
tt0898834	nm0762424	4	actor	\N	{"Hugh Pyne"}
tt0976131	nm0001475	1	actor	\N	{Host}
tt1122518	nm0001787	2	actor	\N	{"Jeffrey Pyne"}
tt1591624	nm0001475	1	actor	\N	{Narrator}
tt2486724	nm0971017	8	actor	\N	{Thelonius,"Blind Mouse"}
tt3745588	nm0355024	3	actor	\N	{"Ub Iwerks"}
tt5657846	nm0000154	3	actor	\N	{Kurt}
tt7400340	nm1638022	5	actor	\N	{Ronnie}
tt0091524	nm0000502	4	actor	\N	{Harry}
tt0098808	nm0735467	1	actor	\N	{"Pedro Gomez"}
tt0129704	nm0735467	1	actor	\N	{Host}
tt0502616	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502620	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502623	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502627	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502630	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502633	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502637	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502640	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502643	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502647	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502650	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502653	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502657	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502660	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502663	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502667	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502670	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502673	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502677	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502680	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502683	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502687	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502690	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502693	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502697	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502700	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502703	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502707	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502710	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502713	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502717	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502720	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502723	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502727	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502730	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502733	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502737	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502740	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502743	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502747	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502750	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0780442	nm0001787	2	actor	\N	{"Jeffrey Pyne"}
tt0845930	nm0001787	2	actor	\N	{"Jeffrey Pyne"}
tt0864277	nm0001787	2	actor	\N	{"Jeffrey Pyne"}
tt0897225	nm0762424	4	actor	\N	{"Hugh Pyne"}
tt0944814	nm0001475	1	actor	\N	{"John Mason"}
tt1071216	nm0464940	1	actor	\N	{Striker}
tt1282091	nm0001475	1	actor	\N	{Narrator}
tt2486724	nm0736622	5	actor	\N	{B.O.B.}
tt2802008	nm3461801	3	actor	\N	{Cyrus}
tt5511512	nm0001475	8	actor	\N	{"Larry Henderson"}
tt7400340	nm0063218	2	actor	\N	{"Jim Ogilvy"}
tt0086832	nm0763274	8	actor	\N	{"Hector Del Gato"}
tt0094570	nm0892455	8	actor	\N	{"John Hernandez"}
tt0099692	nm0773884	10	actor	\N	{"Dennis 'Hardball' Bakelenekoff"}
tt0502616	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502620	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502624	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502627	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502630	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502634	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502637	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502640	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502644	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502647	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502650	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502654	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502657	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502660	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502664	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502667	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502670	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502674	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502677	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502680	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502684	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502687	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502690	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502694	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502697	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502700	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502704	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502707	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502710	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502714	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502717	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502720	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502724	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502727	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502730	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502734	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502737	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502740	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502744	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502747	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502750	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0780442	nm0762424	4	actor	\N	{"Hugh Pyne",Hugh}
tt0845930	nm0762424	4	actor	\N	{Hugh}
tt0864277	nm0762424	4	actor	\N	{Hugh}
tt0898834	nm0001475	1	actor	\N	{"John Mason"}
tt0944814	nm0001787	2	actor	\N	{"Jeffrey Pyne"}
tt1071216	nm0001475	2	actor	\N	{Narrator}
tt1282091	nm0700664	2	actor	\N	{"Narrator (Spanish version)"}
tt2486724	nm0001475	6	actor	\N	{"Lord Farquad"}
tt2802008	nm0004710	9	actor	\N	{Jafar}
tt5657846	nm0002071	1	actor	\N	{Brad}
tt7400340	nm0089781	3	actor	\N	{"Earl Wilbur"}
tt0091524	nm0002018	1	actor	\N	{Roger}
tt0094570	nm0188795	9	actor	\N	\N
tt0099692	nm0140086	1	actor	\N	{Ramon}
tt0127020	nm0731772	3	actor	\N	{"Jack Durmann"}
tt0502616	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502621	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502624	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502627	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502631	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502634	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502637	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502641	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502644	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502647	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502651	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502654	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502657	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502661	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502664	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502667	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502671	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502674	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502677	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502681	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502684	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502687	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502691	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502694	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502697	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502701	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502704	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502707	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502711	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502714	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502717	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502721	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502724	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502727	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502731	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502734	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502737	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502741	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502744	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502747	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0511120	nm0001475	1	actor	\N	{"John Walters"}
tt0780442	nm0750913	9	actor	\N	{Marty}
tt0854050	nm0750913	10	actor	\N	{Marty}
tt0871390	nm0001475	1	actor	\N	{"John Mason"}
tt0898834	nm0001787	2	actor	\N	{"Jeffrey Pyne"}
tt0944814	nm0762424	4	actor	\N	{"Hugh Pyne"}
tt1122518	nm0001475	1	actor	\N	{"John Mason"}
tt1531937	nm0001475	1	actor	\N	{"William Shockley"}
tt2486724	nm0970606	7	actor	\N	{"Three Pigs",Pinogchio}
tt3745588	nm0001475	2	actor	\N	{"William Randolph Hearst"}
tt5657846	nm0000242	2	actor	\N	{Dusty}
tt7400340	nm0098758	4	actor	\N	{Clerk}
tt0091524	nm0735467	3	actor	\N	{Juan}
tt0098808	nm0634694	10	actor	\N	{"Pervis Malone"}
tt0099692	nm0370729	2	actor	\N	{"Bounty Hunter"}
tt0502617	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502621	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502625	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502628	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502631	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502635	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502638	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502641	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502645	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502648	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502651	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502655	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502658	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502661	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502665	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502668	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502671	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502675	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502678	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502681	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502685	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502688	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502691	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502695	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502698	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502701	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502705	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502708	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502711	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502715	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502718	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502721	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502725	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502728	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502731	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502735	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502738	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502741	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502745	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502748	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0716912	nm0001475	2	actor	\N	{"Dr. Oscar Charles"}
tt0785749	nm0001787	2	actor	\N	{"Jeffrey Pyne"}
tt0854050	nm0001787	2	actor	\N	{"Jeffrey Pyne"}
tt0871390	nm0762424	4	actor	\N	{Hugh}
tt0900845	nm0001475	1	actor	\N	{"John Mason"}
tt0982374	nm0001475	1	actor	\N	{Narrator}
tt1122518	nm0762424	4	actor	\N	{"Hugh Pyne"}
tt1950799	nm0001475	10	actor	\N	{Reader,"H.L. Mencken"}
tt2486724	nm0970447	9	actor	\N	{"Gingerbread Man"}
tt3745588	nm1802209	4	actor	\N	{"Ronald Reagan"}
tt5657846	nm0001475	4	actor	\N	{Don}
tt7400340	nm0449570	7	actor	\N	{Wayne}
tt0092210	nm0001574	1	actor	\N	{"Jake Bateman"}
tt0098808	nm0773884	2	actor	\N	{"Dennis Bakelenoff","Dennis 'Hardball' Bakelenekoff"}
tt0099692	nm0735467	4	actor	\N	{"Pedro Gomez"}
tt0502617	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502622	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502625	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502628	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502632	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502635	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502638	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502642	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502645	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502648	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502652	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502655	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502658	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502662	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502665	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502668	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502672	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502675	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502678	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502682	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502685	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502688	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502692	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502695	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502698	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502702	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502705	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502708	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502712	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502715	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502718	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502722	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502725	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502728	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502732	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502735	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502738	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502742	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502745	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502748	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0772300	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0785749	nm0762424	4	actor	\N	{"Hugh Pyne"}
tt0854050	nm0762424	4	actor	\N	{Hugh}
tt0897224	nm0001475	1	actor	\N	{"John Mason"}
tt0900845	nm0001787	2	actor	\N	{"Jeffrey Pyne"}
tt1024552	nm2083168	1	actor	\N	{"Craft boy, (2006)"}
tt1216492	nm0328828	2	actor	\N	{Declan}
tt2169707	nm2029859	3	actor	\N	{"Jay the Intern"}
tt2639344	nm0001475	1	actor	\N	{"Ben Hull"}
tt4074692	nm0001475	1	actor	\N	{Narrator}
tt5929750	nm0001475	2	actor	\N	{Doug}
tt7400340	nm0820574	9	actor	\N	{"William Martin"}
tt0092210	nm0735467	2	actor	\N	{"Barney Benar"}
tt0098808	nm0290496	3	actor	\N	{"Al Ramirez"}
tt0102644	nm0735467	2	actor	\N	{Satanas}
tt0403946	nm0735467	3	actor	\N	{Wong}
tt0502618	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502623	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502626	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502629	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502633	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502636	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502639	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502643	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502646	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502649	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502653	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502656	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502659	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502663	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502666	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502669	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502673	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502676	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502679	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502683	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502686	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502689	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502693	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502696	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502699	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502703	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502706	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502709	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502713	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502716	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502719	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502723	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502726	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502729	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502733	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502736	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502739	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502743	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502746	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502749	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0780442	nm0248692	10	actor	\N	{"Doug McDowell"}
tt0807520	nm1017414	4	actor	\N	{"Michael Faraday"}
tt0860282	nm0762424	4	actor	\N	{Hugh}
tt0897225	nm0001475	1	actor	\N	{"John Mason"}
tt0902935	nm0001787	2	actor	\N	{"Jeffrey Pyne"}
tt1045685	nm0829390	3	actor	\N	{"Harry Solomon"}
tt1226505	nm0001475	1	actor	\N	{Narrator}
tt2486724	nm0000552	2	actor	\N	{Donkey}
tt2802008	nm0001475	10	actor	\N	{"The White Rabbit"}
tt5511512	nm0194900	1	actor	\N	{"Josh Segal"}
tt6324980	nm0001475	1	actor	\N	\N
tt0086832	nm0001185	2	actor	\N	{"Jose Sanchez",Shapiro}
tt0094570	nm0254634	2	actor	\N	{"Edmund Kittle"}
tt0098808	nm1702472	7	actor	\N	{"Darren Bakelenekoff"}
tt0110518	nm0686470	2	actor	\N	{Jorge}
tt0402085	nm0938084	4	actor	\N	\N
tt0502620	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502623	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502626	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502630	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502633	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502636	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502640	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502643	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502646	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502650	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502653	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502656	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502660	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502663	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502666	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502670	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502673	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502676	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502680	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502683	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502686	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502690	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502693	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502696	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502700	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502703	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502706	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502710	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502713	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502716	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502720	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502723	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502726	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502730	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502733	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502736	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502740	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502743	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502746	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502750	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0780442	nm0001475	1	actor	\N	{"John Mason"}
tt0845930	nm0001475	1	actor	\N	{"John Mason"}
tt0864277	nm0001475	1	actor	\N	{"John Mason"}
tt0897225	nm0001787	2	actor	\N	{"Jeffrey Pyne"}
tt0902935	nm0762424	4	actor	\N	{Hugh}
tt1045685	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt1279924	nm0001475	1	actor	\N	{Narrator}
tt2486724	nm0491402	4	actor	\N	{"Dr. Cockroach Ph.D."}
tt2802008	nm2523072	2	actor	\N	{"Knave of Hearts","Will Scarlet"}
tt5511512	nm2484764	3	actor	\N	{"Dwayne Reed"}
tt7400340	nm0001475	1	actor	\N	{"Larry Henderson"}
tt0086832	nm0764134	3	actor	\N	{"Domingo Rivera"}
tt0094570	nm0735467	4	actor	\N	{"Tony Rivera"}
tt0098808	nm0549872	8	actor	\N	\N
tt0110518	nm0741034	3	actor	\N	{Alvaro}
tt6902696	nm0000276	2	actor	\N	\N
tt0502622	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502626	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502629	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502632	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502636	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502639	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502642	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502646	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502649	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502652	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502656	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502659	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502662	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502666	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502669	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502672	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502676	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502679	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502682	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502686	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502689	nm0829390	3	actor	\N	{"Harry Solomon"}
tt0502692	nm0330687	4	actor	\N	{"Tommy Solomon"}
tt0502696	nm0001475	1	actor	\N	{"Dr. Dick Solomon"}
tt0502699	nm0829390	3	actor	\N	{"Harry Solomon"}
